district,location,rooms,area,floor,total_floors,price,area_per_room
Xəzər,Binə,3.0,70.0,3.0,3.0,89500.0,23.333333333333332
Xəzər,Mərdəkan,2.0,68.0,2.0,5.0,131000.0,34.0
Xəzər,Binə,4.0,113.0,3.0,3.0,131000.0,28.25
Xəzər,Mərdəkan,4.0,148.0,2.0,3.0,300000.0,37.0
Xəzər,Mərdəkan,3.0,83.0,4.0,4.0,149000.0,27.666666666666668
Xəzər,Binə,3.0,76.0,2.0,2.0,115500.0,25.333333333333332
Xəzər,Buzovna,2.0,82.0,1.0,5.0,97500.0,41.0
Xəzər,Mərdəkan,2.0,77.0,2.0,3.0,138500.0,38.5
Xəzər,Binə,3.0,82.0,2.0,2.0,90500.0,27.333333333333332
Xəzər,Buzovna,2.0,57.0,2.0,4.0,75000.0,28.5
Xəzər,Mərdəkan,4.0,136.0,2.0,4.0,185000.0,34.0
Xəzər,Binə,4.0,129.0,3.0,3.0,175000.0,32.25
Xəzər,Buzovna,5.0,111.0,2.0,4.0,196500.0,22.2
Xəzər,Buzovna,4.0,128.0,1.0,4.0,221500.0,32.0
Xəzər,Binə,2.0,52.0,5.0,5.0,47500.0,26.0
Xəzər,Binə,4.0,123.0,1.0,2.0,164000.0,30.75
Xəzər,Binə,1.0,46.0,3.0,3.0,45500.0,46.0
Qaradağ,Lökbatan,2.0,68.0,8.0,8.0,122500.0,34.0
Qaradağ,Lökbatan,2.0,66.0,8.0,9.0,71000.0,33.0
Qaradağ,Lökbatan,3.0,66.0,12.0,16.0,131000.0,22.0
Qaradağ,Müşfiqabad,5.0,106.0,1.0,9.0,137000.0,21.2
Qaradağ,Müşfiqabad,4.0,80.0,6.0,6.0,117500.0,20.0
Qaradağ,Sahil,4.0,94.0,1.0,3.0,151000.0,23.5
Qaradağ,Müşfiqabad,4.0,90.0,2.0,7.0,128500.0,22.5
Qaradağ,Lökbatan,3.0,70.0,3.0,9.0,120000.0,23.333333333333332
Qaradağ,Lökbatan,3.0,96.0,6.0,10.0,146000.0,32.0
Qaradağ,Lökbatan,1.0,43.0,14.0,15.0,65000.0,43.0
Qaradağ,Lökbatan,1.0,54.0,3.0,18.0,69000.0,54.0
Qaradağ,Sahil,3.0,95.0,7.0,7.0,169500.0,31.666666666666668
Qaradağ,Lökbatan,2.0,65.0,1.0,4.0,84000.0,32.5
Qaradağ,Müşfiqabad,3.0,63.0,4.0,8.0,65000.0,21.0
Qaradağ,Lökbatan,1.0,39.0,3.0,9.0,65000.0,39.0
Qaradağ,Müşfiqabad,3.0,83.0,6.0,7.0,125000.0,27.666666666666668
Qaradağ,Lökbatan,5.0,113.0,5.0,7.0,184500.0,22.6
Qaradağ,Lökbatan,2.0,74.0,1.0,5.0,143500.0,37.0
Qaradağ,Lökbatan,2.0,56.0,8.0,12.0,79000.0,28.0
Qaradağ,Lökbatan,2.0,62.0,8.0,8.0,99000.0,31.0
Qaradağ,Müşfiqabad,3.0,75.0,1.0,5.0,87500.0,25.0
Qaradağ,Müşfiqabad,3.0,81.0,1.0,7.0,129000.0,27.0
Qaradağ,Lökbatan,3.0,89.0,15.0,17.0,132000.0,29.666666666666668
Qaradağ,Lökbatan,3.0,72.0,3.0,4.0,106500.0,24.0
Qaradağ,Müşfiqabad,4.0,95.0,1.0,3.0,128500.0,23.75
Qaradağ,Lökbatan,3.0,88.0,1.0,3.0,157500.0,29.333333333333332
Qaradağ,Müşfiqabad,2.0,65.0,8.0,9.0,97500.0,32.5
Qaradağ,Müşfiqabad,2.0,68.0,1.0,4.0,82500.0,34.0
Qaradağ,Sahil,3.0,94.0,4.0,9.0,146500.0,31.333333333333332
Qaradağ,Lökbatan,3.0,96.0,3.0,9.0,150000.0,32.0
Qaradağ,Müşfiqabad,2.0,51.0,3.0,4.0,81500.0,25.5
Qaradağ,Lökbatan,2.0,70.0,12.0,15.0,92500.0,35.0
Qaradağ,Müşfiqabad,4.0,87.0,1.0,8.0,92500.0,21.75
Qaradağ,Lökbatan,1.0,40.0,3.0,10.0,65000.0,40.0
Qaradağ,Sahil,3.0,73.0,10.0,14.0,139500.0,24.333333333333332
Qaradağ,Lökbatan,2.0,54.0,6.0,15.0,89000.0,27.0
Qaradağ,Sahil,3.0,75.0,5.0,7.0,94000.0,25.0
Qaradağ,Lökbatan,3.0,92.0,6.0,17.0,107500.0,30.666666666666668
Qaradağ,Müşfiqabad,5.0,96.0,2.0,9.0,107000.0,19.2
Qaradağ,Lökbatan,2.0,74.0,10.0,11.0,118000.0,37.0
Qaradağ,Lökbatan,2.0,78.0,10.0,13.0,139500.0,39.0
Qaradağ,Lökbatan,5.0,137.0,2.0,13.0,197500.0,27.4
Qaradağ,Sahil,4.0,89.0,1.0,14.0,142500.0,22.25
Qaradağ,Sahil,4.0,119.0,5.0,12.0,180000.0,29.75
Qaradağ,Lökbatan,2.0,76.0,2.0,4.0,129500.0,38.0
Qaradağ,Müşfiqabad,5.0,110.0,7.0,8.0,160000.0,22.0
Qaradağ,Sahil,1.0,45.0,5.0,7.0,87500.0,45.0
Qaradağ,Lökbatan,3.0,97.0,10.0,12.0,158000.0,32.333333333333336
Qaradağ,Lökbatan,1.0,47.0,6.0,6.0,81000.0,47.0
Qaradağ,Lökbatan,3.0,93.0,2.0,6.0,151000.0,31.0
Qaradağ,Lökbatan,2.0,56.0,9.0,14.0,105500.0,28.0
Qaradağ,Sahil,2.0,61.0,6.0,13.0,99500.0,30.5
Qaradağ,Lökbatan,3.0,67.0,12.0,16.0,117500.0,22.333333333333332
Qaradağ,Lökbatan,3.0,95.0,6.0,14.0,158500.0,31.666666666666668
Qaradağ,Lökbatan,3.0,75.0,3.0,8.0,115500.0,25.0
Qaradağ,Müşfiqabad,5.0,124.0,5.0,6.0,159000.0,24.8
Qaradağ,Lökbatan,1.0,30.0,6.0,8.0,65000.0,30.0
Qaradağ,Lökbatan,2.0,58.0,2.0,6.0,107500.0,29.0
Qaradağ,Sahil,2.0,65.0,11.0,14.0,124500.0,32.5
Qaradağ,Müşfiqabad,4.0,97.0,1.0,7.0,148500.0,24.25
Qaradağ,Lökbatan,2.0,62.0,3.0,8.0,114000.0,31.0
Qaradağ,Sahil,2.0,65.0,4.0,4.0,102500.0,32.5
Qaradağ,Lökbatan,3.0,90.0,11.0,17.0,156500.0,30.0
Qaradağ,Sahil,2.0,70.0,3.0,4.0,83500.0,35.0
Qaradağ,Lökbatan,4.0,115.0,11.0,18.0,230000.0,28.75
Qaradağ,Müşfiqabad,4.0,77.0,4.0,8.0,125500.0,19.25
Qaradağ,Müşfiqabad,3.0,65.0,9.0,9.0,74000.0,21.666666666666668
Qaradağ,Lökbatan,2.0,69.0,4.0,5.0,124500.0,34.5
Qaradağ,Sahil,4.0,82.0,1.0,7.0,136000.0,20.5
Qaradağ,Sahil,3.0,61.0,12.0,13.0,70000.0,20.333333333333332
Qaradağ,Lökbatan,2.0,53.0,1.0,8.0,79500.0,26.5
Qaradağ,Müşfiqabad,3.0,71.0,5.0,5.0,72000.0,23.666666666666668
Qaradağ,Sahil,2.0,69.0,5.0,6.0,103500.0,34.5
Qaradağ,Lökbatan,3.0,72.0,17.0,18.0,96500.0,24.0
Qaradağ,Sahil,2.0,51.0,4.0,9.0,70000.0,25.5
Qaradağ,Sahil,3.0,89.0,3.0,5.0,144000.0,29.666666666666668
Qaradağ,Lökbatan,4.0,114.0,1.0,3.0,168500.0,28.5
Qaradağ,Müşfiqabad,3.0,85.0,4.0,8.0,91000.0,28.333333333333332
Qaradağ,Müşfiqabad,3.0,80.0,8.0,9.0,96000.0,26.666666666666668
Qaradağ,Lökbatan,1.0,31.0,11.0,11.0,65000.0,31.0
Qaradağ,Sahil,3.0,71.0,2.0,4.0,109500.0,23.666666666666668
Qaradağ,Sahil,1.0,48.0,2.0,3.0,80000.0,48.0
Qaradağ,Müşfiqabad,3.0,77.0,1.0,8.0,118000.0,25.666666666666668
Qaradağ,Sahil,2.0,75.0,3.0,11.0,87000.0,37.5
Qaradağ,Sahil,4.0,90.0,3.0,13.0,146000.0,22.5
Qaradağ,Müşfiqabad,2.0,64.0,5.0,5.0,77000.0,32.0
Qaradağ,Lökbatan,3.0,69.0,12.0,16.0,102000.0,23.0
Qaradağ,Müşfiqabad,1.0,47.0,3.0,3.0,60000.0,47.0
Qaradağ,Müşfiqabad,2.0,67.0,1.0,5.0,90000.0,33.5
Qaradağ,Lökbatan,1.0,37.0,2.0,5.0,65000.0,37.0
Qaradağ,Sahil,3.0,93.0,8.0,10.0,142000.0,31.0
Qaradağ,Lökbatan,4.0,87.0,9.0,14.0,126000.0,21.75
Qaradağ,Lökbatan,2.0,59.0,1.0,3.0,65000.0,29.5
Qaradağ,Müşfiqabad,2.0,57.0,4.0,7.0,89500.0,28.5
Qaradağ,Lökbatan,3.0,78.0,1.0,9.0,129500.0,26.0
Qaradağ,Lökbatan,3.0,87.0,16.0,17.0,155000.0,29.0
Qaradağ,Lökbatan,3.0,74.0,5.0,15.0,143500.0,24.666666666666668
Qaradağ,Sahil,4.0,118.0,6.0,8.0,172500.0,29.5
Qaradağ,Müşfiqabad,3.0,77.0,3.0,3.0,106500.0,25.666666666666668
Qaradağ,Sahil,3.0,81.0,1.0,9.0,118500.0,27.0
Qaradağ,Lökbatan,3.0,72.0,2.0,3.0,133000.0,24.0
Qaradağ,Lökbatan,4.0,99.0,7.0,8.0,150000.0,24.75
Qaradağ,Lökbatan,1.0,55.0,14.0,14.0,92500.0,55.0
Qaradağ,Müşfiqabad,2.0,61.0,2.0,4.0,86500.0,30.5
Qaradağ,Müşfiqabad,2.0,49.0,4.0,7.0,60000.0,24.5
Qaradağ,Lökbatan,2.0,59.0,1.0,7.0,101000.0,29.5
Qaradağ,Lökbatan,2.0,58.0,11.0,18.0,110500.0,29.0
Qaradağ,Sahil,3.0,76.0,1.0,3.0,125500.0,25.333333333333332
Qaradağ,Müşfiqabad,4.0,92.0,4.0,5.0,110000.0,23.0
Qaradağ,Sahil,2.0,68.0,5.0,7.0,118000.0,34.0
Qaradağ,Lökbatan,2.0,76.0,2.0,3.0,105000.0,38.0
Qaradağ,Müşfiqabad,2.0,65.0,1.0,3.0,90000.0,32.5
Qaradağ,Müşfiqabad,3.0,67.0,4.0,7.0,95500.0,22.333333333333332
Qaradağ,Lökbatan,3.0,81.0,14.0,15.0,128000.0,27.0
Qaradağ,Sahil,3.0,92.0,2.0,3.0,149000.0,30.666666666666668
Qaradağ,Sahil,3.0,76.0,4.0,5.0,95500.0,25.333333333333332
Qaradağ,Lökbatan,2.0,71.0,7.0,12.0,123500.0,35.5
Qaradağ,Lökbatan,2.0,52.0,8.0,16.0,84000.0,26.0
Qaradağ,Sahil,2.0,46.0,5.0,6.0,73000.0,23.0
Qaradağ,Müşfiqabad,1.0,44.0,1.0,5.0,60000.0,44.0
Qaradağ,Sahil,2.0,74.0,3.0,7.0,146000.0,37.0
Qaradağ,Sahil,4.0,94.0,5.0,5.0,169500.0,23.5
Qaradağ,Sahil,2.0,73.0,3.0,11.0,106500.0,36.5
Qaradağ,Lökbatan,3.0,88.0,1.0,9.0,122000.0,29.333333333333332
Qaradağ,Lökbatan,2.0,55.0,9.0,13.0,71000.0,27.5
Qaradağ,Müşfiqabad,4.0,101.0,1.0,8.0,131500.0,25.25
Qaradağ,Lökbatan,2.0,57.0,3.0,16.0,110000.0,28.5
Qaradağ,Müşfiqabad,3.0,76.0,4.0,6.0,107500.0,25.333333333333332
Qaradağ,Lökbatan,1.0,55.0,3.0,5.0,68000.0,55.0
Qaradağ,Sahil,2.0,60.0,14.0,14.0,97500.0,30.0
Qaradağ,Sahil,3.0,73.0,4.0,9.0,97500.0,24.333333333333332
Qaradağ,Sahil,2.0,65.0,11.0,14.0,96000.0,32.5
Qaradağ,Lökbatan,3.0,71.0,2.0,4.0,121500.0,23.666666666666668
Qaradağ,Sahil,3.0,64.0,2.0,14.0,79000.0,21.333333333333332
Qaradağ,Müşfiqabad,3.0,66.0,1.0,6.0,86500.0,22.0
Qaradağ,Lökbatan,2.0,54.0,2.0,6.0,72000.0,27.0
Qaradağ,Lökbatan,4.0,95.0,1.0,16.0,160500.0,23.75
Qaradağ,Lökbatan,1.0,36.0,6.0,15.0,65000.0,36.0
Qaradağ,Lökbatan,1.0,49.0,3.0,3.0,103500.0,49.0
Qaradağ,Sahil,3.0,82.0,2.0,9.0,171500.0,27.333333333333332
Qaradağ,Lökbatan,5.0,138.0,1.0,9.0,211500.0,27.6
Qaradağ,Sahil,4.0,120.0,1.0,10.0,169000.0,30.0
Qaradağ,Müşfiqabad,5.0,110.0,2.0,4.0,160000.0,22.0
Qaradağ,Lökbatan,5.0,115.0,7.0,8.0,167500.0,23.0
Qaradağ,Sahil,3.0,75.0,3.0,8.0,95000.0,25.0
Qaradağ,Müşfiqabad,4.0,80.0,3.0,6.0,125500.0,20.0
Qaradağ,Müşfiqabad,4.0,114.0,1.0,8.0,132000.0,28.5
Qaradağ,Sahil,3.0,60.0,13.0,13.0,90500.0,20.0
Qaradağ,Lökbatan,2.0,50.0,6.0,8.0,94000.0,25.0
Qaradağ,Müşfiqabad,3.0,64.0,3.0,6.0,80000.0,21.333333333333332
Nərimanov,Böyükşor,2.0,91.0,7.0,14.0,353000.0,45.5
Nərimanov,Böyükşor,3.0,143.0,8.0,16.0,523500.0,47.666666666666664
Nərimanov,Böyükşor,4.0,167.0,7.0,15.0,641500.0,41.75
Nərimanov,Böyükşor,2.0,108.0,13.0,16.0,432000.0,54.0
Nərimanov,Böyükşor,3.0,168.0,6.0,18.0,698500.0,56.0
Nərimanov,Böyükşor,3.0,156.0,15.0,15.0,631500.0,52.0
Nərimanov,Böyükşor,2.0,83.0,14.0,18.0,240000.0,41.5
Nərimanov,Böyükşor,4.0,195.0,10.0,18.0,649500.0,48.75
Nərimanov,Böyükşor,4.0,217.0,11.0,19.0,770000.0,54.25
Nərimanov,Böyükşor,5.0,195.0,15.0,17.0,584000.0,39.0
Nərimanov,Böyükşor,2.0,112.0,7.0,16.0,403000.0,56.0
Nərimanov,Böyükşor,2.0,86.0,2.0,18.0,295000.0,43.0
Nərimanov,Böyükşor,4.0,209.0,1.0,14.0,626500.0,52.25
Nərimanov,Böyükşor,4.0,204.0,7.0,16.0,642500.0,51.0
Nərimanov,Böyükşor,4.0,223.0,4.0,15.0,775500.0,55.75
Nərimanov,Böyükşor,5.0,196.0,10.0,18.0,623500.0,39.2
Nərimanov,Böyükşor,4.0,162.0,3.0,12.0,483500.0,40.5
Nərimanov,Böyükşor,3.0,164.0,6.0,18.0,560000.0,54.666666666666664
Nərimanov,Böyükşor,4.0,220.0,16.0,17.0,713000.0,55.0
Nərimanov,Böyükşor,2.0,94.0,6.0,16.0,374500.0,47.0
Nərimanov,Böyükşor,3.0,135.0,12.0,13.0,537000.0,45.0
Nərimanov,Böyükşor,5.0,236.0,12.0,18.0,672000.0,47.2
Nərimanov,Böyükşor,2.0,99.0,4.0,13.0,377500.0,49.5
Nərimanov,Böyükşor,3.0,104.0,1.0,17.0,358500.0,34.666666666666664
Nərimanov,Böyükşor,4.0,221.0,9.0,13.0,654500.0,55.25
Nərimanov,Böyükşor,3.0,120.0,15.0,17.0,363000.0,40.0
Nərimanov,Böyükşor,3.0,109.0,11.0,12.0,435000.0,36.333333333333336
Nərimanov,Böyükşor,4.0,152.0,3.0,15.0,440000.0,38.0
Nərimanov,Böyükşor,4.0,143.0,7.0,18.0,516000.0,35.75
Nərimanov,Böyükşor,3.0,132.0,14.0,17.0,477000.0,44.0
Nərimanov,Böyükşor,5.0,243.0,5.0,15.0,655000.0,48.6
Nərimanov,Böyükşor,2.0,97.0,2.0,14.0,383000.0,48.5
Nərimanov,Böyükşor,2.0,109.0,11.0,19.0,435000.0,54.5
Nərimanov,Böyükşor,2.0,83.0,7.0,17.0,319500.0,41.5
Nərimanov,Böyükşor,3.0,112.0,3.0,14.0,387000.0,37.333333333333336
Nərimanov,Böyükşor,2.0,105.0,2.0,13.0,356500.0,52.5
Nərimanov,Böyükşor,2.0,104.0,16.0,17.0,301500.0,52.0
Nərimanov,Böyükşor,3.0,100.0,12.0,13.0,345500.0,33.333333333333336
Nərimanov,Böyükşor,3.0,141.0,10.0,13.0,514000.0,47.0
Nərimanov,Böyükşor,3.0,155.0,9.0,15.0,681500.0,51.666666666666664
Nərimanov,Böyükşor,3.0,95.0,6.0,13.0,375500.0,31.666666666666668
Nərimanov,Böyükşor,2.0,101.0,3.0,16.0,306500.0,50.5
Nərimanov,Böyükşor,3.0,144.0,12.0,16.0,490000.0,48.0
Nərimanov,Böyükşor,4.0,185.0,15.0,19.0,567500.0,46.25
Nərimanov,Böyükşor,4.0,144.0,5.0,13.0,486000.0,36.0
Nərimanov,Böyükşor,4.0,173.0,7.0,12.0,539500.0,43.25
Nərimanov,Böyükşor,3.0,131.0,15.0,15.0,517000.0,43.666666666666664
Nərimanov,Böyükşor,3.0,116.0,5.0,18.0,519500.0,38.666666666666664
Nərimanov,Böyükşor,3.0,119.0,10.0,18.0,391500.0,39.666666666666664
Nərimanov,Böyükşor,3.0,145.0,3.0,14.0,555000.0,48.333333333333336
Nərimanov,Böyükşor,3.0,170.0,8.0,13.0,699500.0,56.666666666666664
Nərimanov,Böyükşor,2.0,104.0,15.0,18.0,322000.0,52.0
Nərimanov,Böyükşor,3.0,166.0,12.0,15.0,655500.0,55.333333333333336
Nərimanov,Böyükşor,3.0,106.0,7.0,15.0,516000.0,35.333333333333336
Nərimanov,Böyükşor,3.0,90.0,9.0,13.0,415000.0,30.0
Nərimanov,Böyükşor,3.0,96.0,9.0,13.0,364000.0,32.0
Nərimanov,Böyükşor,4.0,190.0,15.0,15.0,587000.0,47.5
Nərimanov,Böyükşor,2.0,114.0,12.0,18.0,355000.0,57.0
Nərimanov,Böyükşor,4.0,199.0,16.0,19.0,638500.0,49.75
Nərimanov,Böyükşor,3.0,144.0,2.0,16.0,424500.0,48.0
Nərimanov,Böyükşor,3.0,105.0,6.0,19.0,454000.0,35.0
Nərimanov,Böyükşor,3.0,167.0,1.0,16.0,672500.0,55.666666666666664
Nərimanov,Böyükşor,5.0,220.0,2.0,18.0,610000.0,44.0
Nərimanov,Böyükşor,3.0,100.0,10.0,18.0,381500.0,33.333333333333336
Nərimanov,Böyükşor,2.0,82.0,1.0,19.0,240000.0,41.0
Nərimanov,Böyükşor,2.0,100.0,10.0,18.0,402000.0,50.0
Nərimanov,Böyükşor,2.0,83.0,10.0,16.0,316500.0,41.5
Nərimanov,Böyükşor,2.0,89.0,3.0,19.0,297500.0,44.5
Nərimanov,Böyükşor,3.0,133.0,6.0,13.0,545000.0,44.333333333333336
Nərimanov,Böyükşor,3.0,169.0,18.0,18.0,717500.0,56.333333333333336
Nərimanov,Böyükşor,5.0,220.0,10.0,18.0,767500.0,44.0
Nərimanov,Böyükşor,2.0,98.0,11.0,12.0,406000.0,49.0
Nərimanov,Böyükşor,3.0,100.0,13.0,16.0,328000.0,33.333333333333336
Nərimanov,Böyükşor,3.0,170.0,12.0,16.0,655500.0,56.666666666666664
Nərimanov,Böyükşor,4.0,165.0,2.0,17.0,425500.0,41.25
Nərimanov,Böyükşor,3.0,129.0,12.0,15.0,503000.0,43.0
Nərimanov,Böyükşor,3.0,156.0,13.0,18.0,640500.0,52.0
Nərimanov,Böyükşor,3.0,140.0,10.0,14.0,573500.0,46.666666666666664
Nərimanov,Böyükşor,3.0,150.0,9.0,19.0,596000.0,50.0
Nərimanov,Böyükşor,4.0,173.0,5.0,14.0,536000.0,43.25
Nərimanov,Böyükşor,5.0,184.0,15.0,15.0,541000.0,36.8
Nərimanov,Böyükşor,3.0,107.0,11.0,12.0,391000.0,35.666666666666664
Nərimanov,Böyükşor,3.0,154.0,9.0,15.0,584000.0,51.333333333333336
Nərimanov,Böyükşor,2.0,108.0,6.0,14.0,396000.0,54.0
Nərimanov,Böyükşor,3.0,94.0,15.0,18.0,410500.0,31.333333333333332
Nərimanov,Böyükşor,2.0,82.0,11.0,15.0,280500.0,41.0
Nərimanov,Böyükşor,3.0,105.0,15.0,18.0,403500.0,35.0
Nərimanov,Böyükşor,4.0,151.0,1.0,14.0,461000.0,37.75
Nərimanov,Böyükşor,3.0,106.0,14.0,16.0,361500.0,35.333333333333336
Nərimanov,Böyükşor,3.0,95.0,11.0,14.0,262500.0,31.666666666666668
Nərimanov,Böyükşor,2.0,95.0,8.0,13.0,345000.0,47.5
Nərimanov,Böyükşor,2.0,107.0,11.0,15.0,376500.0,53.5
Nərimanov,Böyükşor,2.0,82.0,14.0,15.0,275500.0,41.0
Nərimanov,Böyükşor,3.0,137.0,5.0,17.0,617000.0,45.666666666666664
Nərimanov,Böyükşor,5.0,208.0,10.0,14.0,673500.0,41.6
Nərimanov,Böyükşor,4.0,200.0,2.0,13.0,687000.0,50.0
Nərimanov,Böyükşor,2.0,97.0,8.0,14.0,275500.0,48.5
Nərimanov,Böyükşor,4.0,187.0,5.0,17.0,564000.0,46.75
Nərimanov,Böyükşor,4.0,168.0,8.0,13.0,573000.0,42.0
Nərimanov,Böyükşor,2.0,88.0,9.0,16.0,324000.0,44.0
Nərimanov,Böyükşor,5.0,189.0,10.0,12.0,651000.0,37.8
Nərimanov,Böyükşor,4.0,228.0,1.0,13.0,625500.0,57.0
Nərimanov,Böyükşor,2.0,114.0,10.0,18.0,314500.0,57.0
Nərimanov,Böyükşor,3.0,92.0,18.0,18.0,348000.0,30.666666666666668
Nərimanov,Böyükşor,3.0,151.0,6.0,13.0,515000.0,50.333333333333336
Nərimanov,Böyükşor,3.0,170.0,5.0,18.0,650500.0,56.666666666666664
Nərimanov,Böyükşor,2.0,101.0,11.0,18.0,258500.0,50.5
Nərimanov,Böyükşor,4.0,209.0,15.0,16.0,570000.0,52.25
Nərimanov,Böyükşor,5.0,180.0,10.0,12.0,596500.0,36.0
Nərimanov,Böyükşor,3.0,119.0,12.0,16.0,487000.0,39.666666666666664
Nərimanov,Böyükşor,3.0,100.0,3.0,12.0,359500.0,33.333333333333336
Nərimanov,Böyükşor,2.0,101.0,17.0,19.0,364000.0,50.5
Nərimanov,Böyükşor,2.0,100.0,7.0,18.0,300000.0,50.0
Nərimanov,Böyükşor,5.0,238.0,16.0,18.0,670500.0,47.6
Nərimanov,Böyükşor,4.0,153.0,1.0,18.0,385000.0,38.25
Nərimanov,Böyükşor,4.0,150.0,12.0,13.0,541000.0,37.5
Nərimanov,Böyükşor,3.0,138.0,5.0,14.0,528500.0,46.0
Nərimanov,Böyükşor,3.0,103.0,9.0,12.0,423500.0,34.333333333333336
Nərimanov,Böyükşor,4.0,208.0,9.0,12.0,583000.0,52.0
Nərimanov,Böyükşor,3.0,112.0,1.0,17.0,455000.0,37.333333333333336
Nərimanov,Böyükşor,2.0,96.0,16.0,16.0,313000.0,48.0
Nərimanov,Böyükşor,5.0,245.0,18.0,19.0,721000.0,49.0
Nərimanov,Böyükşor,4.0,190.0,2.0,18.0,604000.0,47.5
Nərimanov,Böyükşor,3.0,142.0,1.0,12.0,539000.0,47.333333333333336
Nərimanov,Böyükşor,3.0,141.0,6.0,15.0,652000.0,47.0
Nərimanov,Böyükşor,4.0,219.0,16.0,17.0,769000.0,54.75
Nərimanov,Böyükşor,3.0,150.0,3.0,14.0,602500.0,50.0
Nərimanov,Böyükşor,2.0,95.0,5.0,14.0,240000.0,47.5
Nərimanov,Böyükşor,3.0,156.0,6.0,15.0,534000.0,52.0
Nərimanov,Böyükşor,3.0,88.0,12.0,14.0,316500.0,29.333333333333332
Nərimanov,Böyükşor,3.0,152.0,3.0,13.0,507000.0,50.666666666666664
Nərimanov,Böyükşor,3.0,127.0,14.0,17.0,550000.0,42.333333333333336
Nərimanov,Böyükşor,3.0,145.0,5.0,16.0,629000.0,48.333333333333336
Nərimanov,Böyükşor,3.0,169.0,12.0,14.0,607000.0,56.333333333333336
Nərimanov,Böyükşor,4.0,228.0,15.0,16.0,667500.0,57.0
Nərimanov,Böyükşor,3.0,151.0,16.0,18.0,530000.0,50.333333333333336
Nərimanov,Böyükşor,2.0,111.0,4.0,14.0,389000.0,55.5
Nərimanov,Böyükşor,2.0,102.0,5.0,15.0,349000.0,51.0
Nərimanov,Böyükşor,3.0,118.0,18.0,18.0,408500.0,39.333333333333336
Nərimanov,Böyükşor,2.0,94.0,2.0,17.0,285000.0,47.0
Nərimanov,Böyükşor,2.0,103.0,6.0,18.0,366000.0,51.5
Nərimanov,Böyükşor,3.0,156.0,12.0,17.0,608000.0,52.0
Nərimanov,Böyükşor,3.0,140.0,7.0,18.0,627500.0,46.666666666666664
Nərimanov,Böyükşor,4.0,151.0,18.0,19.0,444500.0,37.75
Nərimanov,Böyükşor,4.0,224.0,7.0,19.0,780000.0,56.0
Nərimanov,Böyükşor,3.0,131.0,7.0,18.0,526000.0,43.666666666666664
Nərimanov,Böyükşor,4.0,193.0,16.0,19.0,638500.0,48.25
Nərimanov,Böyükşor,4.0,197.0,2.0,16.0,558000.0,49.25
Nərimanov,Böyükşor,4.0,178.0,4.0,19.0,576000.0,44.5
Nərimanov,Böyükşor,3.0,119.0,17.0,19.0,484000.0,39.666666666666664
Nəsimi,1-ci Mikrorayon,3.0,115.0,3.0,9.0,360000.0,38.333333333333336
Nəsimi,2-ci Mikrorayon,3.0,87.0,5.0,5.0,266500.0,29.0
Nəsimi,4-cü Mikrorayon,4.0,101.0,2.0,5.0,281500.0,25.25
Nəsimi,Kubinka,3.0,100.0,17.0,17.0,378500.0,33.333333333333336
Nəsimi,1-ci Mikrorayon,1.0,42.0,3.0,5.0,143500.0,42.0
Nəsimi,1-ci Mikrorayon,2.0,72.0,9.0,16.0,245000.0,36.0
Nəsimi,1-ci Mikrorayon,4.0,145.0,2.0,5.0,360000.0,36.25
Nəsimi,5-ci Mikrorayon,2.0,45.0,2.0,5.0,153000.0,22.5
Nəsimi,1-ci Mikrorayon,3.0,111.0,4.0,5.0,323000.0,37.0
Nəsimi,5-ci Mikrorayon,2.0,57.0,5.0,5.0,170000.0,28.5
Nəsimi,3-cü Mikrorayon,3.0,111.0,4.0,5.0,390000.0,37.0
Nəsimi,4-cü Mikrorayon,3.0,84.0,2.0,9.0,212500.0,28.0
Nəsimi,4-cü Mikrorayon,4.0,103.0,2.0,5.0,299500.0,25.75
Nəsimi,4-cü Mikrorayon,2.0,50.0,3.0,16.0,118000.0,25.0
Nəsimi,3-cü Mikrorayon,3.0,113.0,1.0,18.0,387000.0,37.666666666666664
Nəsimi,Kubinka,3.0,76.0,2.0,5.0,380000.0,25.333333333333332
Nəsimi,4-cü Mikrorayon,3.0,96.0,3.0,5.0,265500.0,32.0
Nəsimi,4-cü Mikrorayon,2.0,60.0,2.0,5.0,165500.0,30.0
Nəsimi,4-cü Mikrorayon,2.0,60.0,4.0,5.0,144500.0,30.0
Nəsimi,3-cü Mikrorayon,2.0,66.0,5.0,5.0,258500.0,33.0
Nəsimi,2-ci Mikrorayon,2.0,49.0,12.0,16.0,153000.0,24.5
Nəsimi,Kubinka,3.0,102.0,1.0,5.0,348500.0,34.0
Nəsimi,5-ci Mikrorayon,2.0,68.0,2.0,5.0,274000.0,34.0
Nəsimi,3-cü Mikrorayon,3.0,96.0,14.0,17.0,339500.0,32.0
Nəsimi,1-ci Mikrorayon,4.0,119.0,7.0,9.0,360000.0,29.75
Nəsimi,Kubinka,3.0,130.0,3.0,5.0,454500.0,43.333333333333336
Nəsimi,Kubinka,5.0,155.0,2.0,16.0,701500.0,31.0
Nəsimi,5-ci Mikrorayon,4.0,117.0,3.0,9.0,410000.0,29.25
Nəsimi,4-cü Mikrorayon,1.0,45.0,5.0,5.0,120000.0,45.0
Nəsimi,Kubinka,3.0,152.0,4.0,17.0,691000.0,50.666666666666664
